Macrotrends Data Download

Sugar Prices - 37 Year Historical Chart

Disclaimer and Terms of Use: Historical data is provided "as is" and solely
for informational purposes - not for trading purposes or advice.
Neither MacroTrends LLC nor any of our information providers will be liable
for any damages relating to your use of the data provided.

ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1984-07-19,0.0427
1984-07-20,0.0436
1984-07-23,0.0440
1984-07-24,0.0455
1984-07-25,0.0443
1984-07-26,0.0442
1984-07-27,0.0439
1984-07-30,0.0425
1984-07-31,0.0427
1984-08-01,0.0424
1984-08-02,0.0416
1984-08-03,0.0409
1984-08-06,0.0410
1984-08-07,0.0415
1984-08-08,0.0405
1984-08-09,0.0391
1984-08-10,0.0375
1984-08-13,0.0379
1984-08-14,0.0381
1984-08-15,0.0359
1984-08-16,0.0385
1984-08-17,0.0398
1984-08-20,0.0382
1984-08-21,0.0377
1984-08-22,0.0377
1984-08-23,0.0400
1984-08-24,0.0393
1984-08-27,0.0424
1984-08-28,0.0443
1984-08-29,0.0416
1984-08-30,0.0419
1984-08-31,0.0423
1984-09-04,0.0426
1984-09-05,0.0430
1984-09-06,0.0420
1984-09-07,0.0413
1984-09-10,0.0414
1984-09-11,0.0423
1984-09-12,0.0423
1984-09-13,0.0425
1984-09-14,0.0404
1984-09-17,0.0404
1984-09-18,0.0373
1984-09-19,0.0375
1984-09-20,0.0384
1984-09-21,0.0391
1984-09-24,0.0388
1984-09-25,0.0390
1984-09-26,0.0400
1984-09-27,0.0408
1984-09-28,0.0411
1984-10-01,0.0415
1984-10-02,0.0448
1984-10-03,0.0464
1984-10-04,0.0457
1984-10-05,0.0468
1984-10-08,0.0477
1984-10-09,0.0487
1984-10-10,0.0477
1984-10-11,0.0472
1984-10-12,0.0467
1984-10-15,0.0492
1984-10-16,0.0482
1984-10-17,0.0483
1984-10-18,0.0481
1984-10-19,0.0483
1984-10-22,0.0452
1984-10-23,0.0458
1984-10-24,0.0456
1984-10-25,0.0456
1984-10-26,0.0450
1984-10-29,0.0448
1984-10-30,0.0464
1984-10-31,0.0468
1984-11-01,0.0471
1984-11-02,0.0478
1984-11-05,0.0487
1984-11-06,0.0485
1984-11-07,0.0471
1984-11-08,0.0475
1984-11-09,0.0482
1984-11-12,0.0472
1984-11-13,0.0458
1984-11-14,0.0458
1984-11-15,0.0458
1984-11-16,0.0438
1984-11-19,0.0425
1984-11-20,0.0410
1984-11-21,0.0408
1984-11-23,0.0401
1984-11-26,0.0397
1984-11-27,0.0410
1984-11-28,0.0406
1984-11-29,0.0399
1984-11-30,0.0401
1984-12-03,0.0399
1984-12-04,0.0404
1984-12-05,0.0397
1984-12-06,0.0393
1984-12-07,0.0391
1984-12-10,0.0367
1984-12-11,0.0351
1984-12-12,0.0351
1984-12-13,0.0350
1984-12-14,0.0351
1984-12-17,0.0342
1984-12-18,0.0342
1984-12-19,0.0333
1984-12-20,0.0331
1984-12-21,0.0316
1984-12-24,0.0316
1984-12-26,0.0308
1984-12-27,0.0314
1984-12-28,0.0316
1984-12-31,0.0317
1985-01-02,0.0324
1985-01-03,0.0317
1985-01-04,0.0319
1985-01-07,0.0341
1985-01-08,0.0334
1985-01-09,0.0333
1985-01-10,0.0346
1985-01-11,0.0366
1985-01-14,0.0382
1985-01-15,0.0386
1985-01-16,0.0386
1985-01-17,0.0359
1985-01-18,0.0350
1985-01-21,0.0361
1985-01-22,0.0358
1985-01-23,0.0359
1985-01-24,0.0350
1985-01-25,0.0385
1985-01-28,0.0384
1985-01-29,0.0378
1985-01-30,0.0391
1985-01-31,0.0380
1985-02-01,0.0382
1985-02-04,0.0385
1985-02-05,0.0373
1985-02-06,0.0372
1985-02-07,0.0369
1985-02-08,0.0356
1985-02-11,0.0356
1985-02-12,0.0348
1985-02-13,0.0342
1985-02-14,0.0358
1985-02-15,0.0368
1985-02-19,0.0379
1985-02-20,0.0360
1985-02-21,0.0360
1985-02-22,0.0352
1985-02-25,0.0350
1985-02-26,0.0365
1985-02-27,0.0371
1985-02-28,0.0385
1985-03-01,0.0398
1985-03-04,0.0405
1985-03-05,0.0390
1985-03-06,0.0394
1985-03-07,0.0393
1985-03-08,0.0364
1985-03-11,0.0373
1985-03-12,0.0369
1985-03-13,0.0383
1985-03-14,0.0374
1985-03-15,0.0366
1985-03-18,0.0366
1985-03-19,0.0380
1985-03-20,0.0374
1985-03-21,0.0380
1985-03-22,0.0378
1985-03-25,0.0376
1985-03-26,0.0378
1985-03-27,0.0379
1985-03-28,0.0362
1985-03-29,0.0366
1985-04-01,0.0380
1985-04-02,0.0360
1985-04-03,0.0359
1985-04-04,0.0357
1985-04-08,0.0356
1985-04-09,0.0356
1985-04-10,0.0361
1985-04-11,0.0363
1985-04-12,0.0363
1985-04-15,0.0348
1985-04-16,0.0344
1985-04-17,0.0342
1985-04-18,0.0327
1985-04-19,0.0324
1985-04-22,0.0317
1985-04-23,0.0295
1985-04-24,0.0309
1985-04-25,0.0306
1985-04-26,0.0302
1985-04-29,0.0300
1985-04-30,0.0304
1985-05-01,0.0314
1985-05-02,0.0298
1985-05-03,0.0288
1985-05-06,0.0276
1985-05-07,0.0260
1985-05-08,0.0276
1985-05-09,0.0261
1985-05-10,0.0266
1985-05-13,0.0273
1985-05-14,0.0275
1985-05-15,0.0272
1985-05-16,0.0270
1985-05-17,0.0272
1985-05-20,0.0286
1985-05-21,0.0284
1985-05-22,0.0274
1985-05-23,0.0275
1985-05-24,0.0274
1985-05-28,0.0276
1985-05-29,0.0274
1985-05-30,0.0274
1985-05-31,0.0284
1985-06-03,0.0274
1985-06-04,0.0268
1985-06-05,0.0261
1985-06-06,0.0261
1985-06-07,0.0267
1985-06-10,0.0268
1985-06-11,0.0276
1985-06-12,0.0284
1985-06-13,0.0290
1985-06-14,0.0291
1985-06-17,0.0284
1985-06-18,0.0290
1985-06-19,0.0274
1985-06-20,0.0256
1985-06-21,0.0261
1985-06-24,0.0270
1985-06-25,0.0269
1985-06-26,0.0271
1985-06-27,0.0280
1985-06-28,0.0276
1985-07-01,0.0268
1985-07-02,0.0261
1985-07-03,0.0261
1985-07-05,0.0261
1985-07-08,0.0261
1985-07-09,0.0263
1985-07-10,0.0277
1985-07-11,0.0274
1985-07-12,0.0275
1985-07-15,0.0281
1985-07-16,0.0287
1985-07-17,0.0297
1985-07-18,0.0314
1985-07-19,0.0314
1985-07-22,0.0343
1985-07-23,0.0343
1985-07-24,0.0343
1985-07-25,0.0357
1985-07-26,0.0440
1985-07-29,0.0421
1985-07-30,0.0421
1985-07-31,0.0421
1985-08-01,0.0457
1985-08-02,0.0458
1985-08-05,0.0467
1985-08-06,0.0446
1985-08-07,0.0421
1985-08-08,0.0415
1985-08-09,0.0427
1985-08-12,0.0419
1985-08-13,0.0433
1985-08-14,0.0441
1985-08-15,0.0416
1985-08-16,0.0416
1985-08-19,0.0411
1985-08-20,0.0410
1985-08-21,0.0405
1985-08-22,0.0401
1985-08-23,0.0435
1985-08-26,0.0433
1985-08-27,0.0447
1985-08-28,0.0471
1985-08-29,0.0474
1985-08-30,0.0460
1985-09-03,0.0512
1985-09-04,0.0519
1985-09-05,0.0506
1985-09-06,0.0495
1985-09-09,0.0516
1985-09-10,0.0546
1985-09-11,0.0525
1985-09-12,0.0508
1985-09-13,0.0526
1985-09-16,0.0535
1985-09-17,0.0529
1985-09-18,0.0504
1985-09-19,0.0501
1985-09-20,0.0514
1985-09-23,0.0508
1985-09-24,0.0514
1985-09-25,0.0521
1985-09-26,0.0491
1985-09-30,0.0495
1985-10-01,0.0505
1985-10-02,0.0503
1985-10-03,0.0498
1985-10-04,0.0493
1985-10-07,0.0469
1985-10-08,0.0479
1985-10-09,0.0493
1985-10-10,0.0495
1985-10-11,0.0504
1985-10-14,0.0504
1985-10-15,0.0508
1985-10-16,0.0487
1985-10-17,0.0487
1985-10-18,0.0487
1985-10-21,0.0489
1985-10-22,0.0494
1985-10-23,0.0494
1985-10-24,0.0498
1985-10-25,0.0499
1985-10-28,0.0509
1985-10-29,0.0535
1985-10-30,0.0537
1985-10-31,0.0556
1985-11-01,0.0571
1985-11-04,0.0564
1985-11-05,0.0569
1985-11-06,0.0579
1985-11-07,0.0549
1985-11-08,0.0552
1985-11-11,0.0561
1985-11-12,0.0555
1985-11-13,0.0544
1985-11-14,0.0548
1985-11-15,0.0537
1985-11-18,0.0524
1985-11-19,0.0526
1985-11-20,0.0535
1985-11-21,0.0562
1985-11-22,0.0557
1985-11-25,0.0565
1985-11-26,0.0559
1985-11-27,0.0554
1985-11-29,0.0558
1985-12-02,0.0590
1985-12-03,0.0565
1985-12-04,0.0572
1985-12-05,0.0578
1985-12-06,0.0575
1985-12-09,0.0561
1985-12-10,0.0566
1985-12-11,0.0551
1985-12-12,0.0540
1985-12-13,0.0557
1985-12-16,0.0562
1985-12-17,0.0556
1985-12-18,0.0552
1985-12-19,0.0509
1985-12-20,0.0521
1985-12-23,0.0488
1985-12-24,0.0488
1985-12-26,0.0468
1985-12-27,0.0489
1985-12-30,0.0462
1985-12-31,0.0475
1986-01-02,0.0474
1986-01-03,0.0477
1986-01-06,0.0479
1986-01-07,0.0504
1986-01-08,0.0487
1986-01-09,0.0484
1986-01-10,0.0490
1986-01-13,0.0468
1986-01-14,0.0444
1986-01-15,0.0452
1986-01-16,0.0441
1986-01-17,0.0451
1986-01-20,0.0448
1986-01-21,0.0435
1986-01-22,0.0460
1986-01-23,0.0537
1986-01-24,0.0532
1986-01-27,0.0533
1986-01-28,0.0531
1986-01-29,0.0529
1986-01-30,0.0521
1986-01-31,0.0536
1986-02-03,0.0534
1986-02-04,0.0545
1986-02-05,0.0533
1986-02-06,0.0537
1986-02-07,0.0546
1986-02-10,0.0549
1986-02-11,0.0550
1986-02-12,0.0552
1986-02-13,0.0554
1986-02-14,0.0536
1986-02-18,0.0544
1986-02-19,0.0549
1986-02-20,0.0556
1986-02-21,0.0558
1986-02-24,0.0577
1986-02-25,0.0586
1986-02-26,0.0575
1986-02-27,0.0578
1986-02-28,0.0589
1986-03-03,0.0629
1986-03-04,0.0644
1986-03-05,0.0634
1986-03-06,0.0631
1986-03-07,0.0636
1986-03-10,0.0630
1986-03-11,0.0662
1986-03-12,0.0678
1986-03-13,0.0677
1986-03-14,0.0703
1986-03-17,0.0691
1986-03-18,0.0702
1986-03-19,0.0689
1986-03-20,0.0693
1986-03-21,0.0717
1986-03-24,0.0762
1986-03-25,0.0770
1986-03-26,0.0845
1986-03-27,0.0842
1986-03-31,0.0898
1986-04-01,0.0893
1986-04-02,0.0868
1986-04-03,0.0848
1986-04-04,0.0860
1986-04-07,0.0918
1986-04-08,0.0931
1986-04-09,0.0909
1986-04-10,0.0879
1986-04-11,0.0783
1986-04-14,0.0803
1986-04-15,0.0790
1986-04-16,0.0790
1986-04-17,0.0806
1986-04-18,0.0822
1986-04-21,0.0797
1986-04-22,0.0780
1986-04-23,0.0786
1986-04-24,0.0799
1986-04-25,0.0821
1986-04-28,0.0810
1986-04-29,0.0845
1986-04-30,0.0858
1986-05-01,0.0841
1986-05-02,0.0840
1986-05-05,0.0848
1986-05-06,0.0860
1986-05-07,0.0830
1986-05-08,0.0830
1986-05-09,0.0841
1986-05-12,0.0830
1986-05-13,0.0802
1986-05-14,0.0754
1986-05-15,0.0746
1986-05-16,0.0755
1986-05-19,0.0715
1986-05-20,0.0677
1986-05-21,0.0691
1986-05-22,0.0688
1986-05-23,0.0709
1986-05-27,0.0711
1986-05-28,0.0687
1986-05-29,0.0686
1986-05-30,0.0713
1986-06-02,0.0726
1986-06-03,0.0715
1986-06-04,0.0705
1986-06-05,0.0688
1986-06-06,0.0705
1986-06-09,0.0676
1986-06-10,0.0660
1986-06-11,0.0666
1986-06-12,0.0642
1986-06-13,0.0627
1986-06-16,0.0627
1986-06-17,0.0616
1986-06-18,0.0624
1986-06-19,0.0617
1986-06-20,0.0592
1986-06-23,0.0586
1986-06-24,0.0581
1986-06-25,0.0565
1986-06-26,0.0591
1986-06-27,0.0597
1986-06-30,0.0596
1986-07-01,0.0601
1986-07-02,0.0568
1986-07-03,0.0568
1986-07-07,0.0531
1986-07-08,0.0527
1986-07-09,0.0527
1986-07-10,0.0527
1986-07-11,0.0501
1986-07-14,0.0492
1986-07-15,0.0503
1986-07-16,0.0490
1986-07-17,0.0536
1986-07-18,0.0581
1986-07-21,0.0557
1986-07-22,0.0587
1986-07-23,0.0558
1986-07-24,0.0579
1986-07-25,0.0616
1986-07-28,0.0629
1986-07-29,0.0620
1986-07-30,0.0632
1986-07-31,0.0621
1986-08-01,0.0599
1986-08-04,0.0591
1986-08-05,0.0612
1986-08-06,0.0614
1986-08-07,0.0630
1986-08-08,0.0633
1986-08-11,0.0638
1986-08-12,0.0638
1986-08-13,0.0583
1986-08-14,0.0572
1986-08-15,0.0531
1986-08-18,0.0532
1986-08-19,0.0494
1986-08-20,0.0496
1986-08-21,0.0506
1986-08-22,0.0500
1986-08-25,0.0495
1986-08-26,0.0497
1986-08-27,0.0517
1986-08-28,0.0490
1986-08-29,0.0470
1986-09-02,0.0460
1986-09-03,0.0460
1986-09-04,0.0452
1986-09-05,0.0434
1986-09-08,0.0434
1986-09-09,0.0457
1986-09-10,0.0489
1986-09-11,0.0483
1986-09-12,0.0491
1986-09-15,0.0473
1986-09-16,0.0474
1986-09-17,0.0463
1986-09-18,0.0453
1986-09-19,0.0444
1986-09-22,0.0442
1986-09-23,0.0485
1986-09-24,0.0491
1986-09-25,0.0483
1986-09-26,0.0479
1986-09-29,0.0461
1986-09-30,0.0493
1986-10-01,0.0470
1986-10-02,0.0463
1986-10-03,0.0479
1986-10-06,0.0495
1986-10-07,0.0485
1986-10-08,0.0483
1986-10-09,0.0531
1986-10-10,0.0550
1986-10-13,0.0561
1986-10-14,0.0546
1986-10-15,0.0546
1986-10-16,0.0552
1986-10-17,0.0578
1986-10-20,0.0567
1986-10-21,0.0569
1986-10-22,0.0580
1986-10-23,0.0571
1986-10-24,0.0569
1986-10-27,0.0576
1986-10-28,0.0576
1986-10-29,0.0577
1986-10-30,0.0564
1986-10-31,0.0586
1986-11-03,0.0615
1986-11-04,0.0613
1986-11-05,0.0611
1986-11-06,0.0605
1986-11-07,0.0616
1986-11-10,0.0627
1986-11-11,0.0596
1986-11-12,0.0599
1986-11-13,0.0594
1986-11-14,0.0571
1986-11-17,0.0572
1986-11-18,0.0585
1986-11-19,0.0576
1986-11-20,0.0590
1986-11-21,0.0584
1986-11-24,0.0576
1986-11-25,0.0570
1986-11-26,0.0576
1986-11-28,0.0576
1986-12-01,0.0603
1986-12-02,0.0606
1986-12-03,0.0625
1986-12-04,0.0612
1986-12-05,0.0610
1986-12-08,0.0611
1986-12-09,0.0573
1986-12-10,0.0574
1986-12-11,0.0571
1986-12-12,0.0570
1986-12-15,0.0543
1986-12-16,0.0528
1986-12-17,0.0531
1986-12-18,0.0544
1986-12-19,0.0531
1986-12-22,0.0539
1986-12-23,0.0544
1986-12-24,0.0546
1986-12-26,0.0546
1986-12-29,0.0545
1986-12-30,0.0537
1986-12-31,0.0543
1987-01-02,0.0543
1987-01-05,0.0536
1987-01-06,0.0523
1987-01-07,0.0522
1987-01-08,0.0587
1987-01-09,0.0607
1987-01-12,0.0603
1987-01-13,0.0617
1987-01-14,0.0646
1987-01-15,0.0631
1987-01-16,0.0635
1987-01-19,0.0626
1987-01-20,0.0628
1987-01-21,0.0650
1987-01-22,0.0688
1987-01-23,0.0734
1987-01-26,0.0734
1987-01-27,0.0743
1987-01-28,0.0769
1987-01-29,0.0748
1987-01-30,0.0722
1987-02-02,0.0739
1987-02-03,0.0736
1987-02-04,0.0750
1987-02-05,0.0773
1987-02-06,0.0719
1987-02-09,0.0731
1987-02-10,0.0744
1987-02-11,0.0753
1987-02-12,0.0750
1987-02-13,0.0747
1987-02-17,0.0731
1987-02-18,0.0697
1987-02-19,0.0709
1987-02-20,0.0712
1987-02-23,0.0723
1987-02-24,0.0716
1987-02-25,0.0726
1987-02-26,0.0736
1987-02-27,0.0778
1987-03-02,0.0806
1987-03-03,0.0808
1987-03-04,0.0800
1987-03-05,0.0798
1987-03-06,0.0810
1987-03-09,0.0794
1987-03-10,0.0803
1987-03-11,0.0783
1987-03-12,0.0780
1987-03-13,0.0786
1987-03-16,0.0754
1987-03-17,0.0755
1987-03-18,0.0732
1987-03-19,0.0748
1987-03-20,0.0745
1987-03-23,0.0743
1987-03-24,0.0698
1987-03-25,0.0697
1987-03-26,0.0703
1987-03-27,0.0663
1987-03-30,0.0657
1987-03-31,0.0651
1987-04-01,0.0660
1987-04-02,0.0656
1987-04-03,0.0666
1987-04-06,0.0661
1987-04-07,0.0662
1987-04-08,0.0656
1987-04-09,0.0658
1987-04-10,0.0677
1987-04-13,0.0670
1987-04-14,0.0668
1987-04-15,0.0667
1987-04-16,0.0669
1987-04-20,0.0670
1987-04-21,0.0639
1987-04-22,0.0619
1987-04-23,0.0630
1987-04-24,0.0680
1987-04-27,0.0675
1987-04-28,0.0672
1987-04-29,0.0692
1987-04-30,0.0702
1987-05-01,0.0654
1987-05-04,0.0668
1987-05-05,0.0658
1987-05-06,0.0672
1987-05-07,0.0670
1987-05-08,0.0668
1987-05-11,0.0701
1987-05-12,0.0680
1987-05-13,0.0673
1987-05-14,0.0685
1987-05-15,0.0699
1987-05-18,0.0683
1987-05-19,0.0687
1987-05-20,0.0671
1987-05-21,0.0687
1987-05-22,0.0682
1987-05-26,0.0643
1987-05-27,0.0648
1987-05-28,0.0645
1987-05-29,0.0644
1987-06-01,0.0625
1987-06-02,0.0639
1987-06-03,0.0633
1987-06-04,0.0628
1987-06-05,0.0635
1987-06-08,0.0640
1987-06-09,0.0636
1987-06-10,0.0625
1987-06-11,0.0635
1987-06-12,0.0633
1987-06-15,0.0656
1987-06-16,0.0645
1987-06-17,0.0657
1987-06-18,0.0645
1987-06-19,0.0647
1987-06-22,0.0640
1987-06-23,0.0640
1987-06-24,0.0641
1987-06-25,0.0644
1987-06-26,0.0677
1987-06-29,0.0644
1987-06-30,0.0633
1987-07-01,0.0639
1987-07-02,0.0645
1987-07-06,0.0646
1987-07-07,0.0646
1987-07-08,0.0642
1987-07-09,0.0646
1987-07-10,0.0648
1987-07-13,0.0647
1987-07-14,0.0636
1987-07-15,0.0609
1987-07-16,0.0595
1987-07-17,0.0597
1987-07-20,0.0603
1987-07-21,0.0578
1987-07-22,0.0586
1987-07-23,0.0556
1987-07-24,0.0563
1987-07-27,0.0572
1987-07-28,0.0550
1987-07-29,0.0554
1987-07-30,0.0561
1987-07-31,0.0553
1987-08-03,0.0555
1987-08-04,0.0557
1987-08-05,0.0556
1987-08-06,0.0566
1987-08-07,0.0569
1987-08-10,0.0581
1987-08-11,0.0575
1987-08-12,0.0562
1987-08-13,0.0578
1987-08-14,0.0572
1987-08-17,0.0575
1987-08-18,0.0582
1987-08-19,0.0568
1987-08-20,0.0563
1987-08-21,0.0563
1987-08-24,0.0547
1987-08-25,0.0526
1987-08-26,0.0519
1987-08-27,0.0527
1987-08-28,0.0537
1987-08-31,0.0532
1987-09-01,0.0550
1987-09-02,0.0555
1987-09-03,0.0546
1987-09-04,0.0537
1987-09-08,0.0549
1987-09-09,0.0520
1987-09-10,0.0585
1987-09-11,0.0568
1987-09-14,0.0563
1987-09-15,0.0567
1987-09-16,0.0581
1987-09-17,0.0595
1987-09-18,0.0611
1987-09-21,0.0613
1987-09-22,0.0603
1987-09-23,0.0586
1987-09-24,0.0580
1987-09-25,0.0587
1987-09-28,0.0598
1987-09-29,0.0614
1987-09-30,0.0592
1987-10-01,0.0594
1987-10-02,0.0602
1987-10-05,0.0609
1987-10-06,0.0640
1987-10-07,0.0648
1987-10-08,0.0638
1987-10-09,0.0639
1987-10-12,0.0655
1987-10-13,0.0653
1987-10-14,0.0653
1987-10-15,0.0653
1987-10-16,0.0666
1987-10-19,0.0667
1987-10-20,0.0628
1987-10-21,0.0676
1987-10-22,0.0681
1987-10-23,0.0700
1987-10-26,0.0697
1987-10-27,0.0700
1987-10-28,0.0709
1987-10-29,0.0698
1987-10-30,0.0708
1987-11-02,0.0706
1987-11-03,0.0692
1987-11-04,0.0679
1987-11-05,0.0718
1987-11-06,0.0706
1987-11-09,0.0729
1987-11-10,0.0730
1987-11-11,0.0737
1987-11-12,0.0735
1987-11-13,0.0731
1987-11-16,0.0720
1987-11-17,0.0719
1987-11-18,0.0740
1987-11-19,0.0732
1987-11-20,0.0738
1987-11-23,0.0729
1987-11-24,0.0734
1987-11-25,0.0758
1987-11-27,0.0758
1987-11-30,0.0759
1987-12-01,0.0781
1987-12-02,0.0780
1987-12-03,0.0764
1987-12-04,0.0764
1987-12-07,0.0776
1987-12-08,0.0765
1987-12-09,0.0770
1987-12-10,0.0780
1987-12-11,0.0773
1987-12-14,0.0775
1987-12-15,0.0794
1987-12-16,0.0798
1987-12-17,0.0847
1987-12-18,0.0847
1987-12-21,0.0849
1987-12-22,0.0847
1987-12-23,0.0869
1987-12-24,0.0915
1987-12-28,0.0916
1987-12-29,0.0913
1987-12-30,0.0911
1987-12-31,0.0921
1988-01-04,0.0960
1988-01-05,0.0942
1988-01-06,0.0916
1988-01-07,0.0918
1988-01-08,0.0935
1988-01-11,0.0933
1988-01-12,0.0918
1988-01-13,0.0900
1988-01-14,0.0921
1988-01-15,0.0943
1988-01-18,0.0939
1988-01-19,0.0975
1988-01-20,0.1000
1988-01-21,0.0997
1988-01-22,0.0998
1988-01-25,0.1050
1988-01-26,0.1052
1988-01-27,0.1031
1988-01-28,0.0992
1988-01-29,0.0977
1988-02-01,0.0902
1988-02-02,0.0852
1988-02-03,0.0865
1988-02-04,0.0864
1988-02-05,0.0880
1988-02-08,0.0813
1988-02-09,0.0819
1988-02-10,0.0844
1988-02-11,0.0854
1988-02-12,0.0843
1988-02-16,0.0855
1988-02-17,0.0858
1988-02-18,0.0872
1988-02-19,0.0850
1988-02-22,0.0863
1988-02-23,0.0833
1988-02-24,0.0815
1988-02-25,0.0770
1988-02-26,0.0761
1988-02-29,0.0784
1988-03-01,0.0795
1988-03-02,0.0813
1988-03-03,0.0803
1988-03-04,0.0834
1988-03-07,0.0835
1988-03-08,0.0835
1988-03-09,0.0828
1988-03-10,0.0824
1988-03-11,0.0827
1988-03-14,0.0827
1988-03-15,0.0808
1988-03-16,0.0835
1988-03-17,0.0862
1988-03-18,0.0856
1988-03-21,0.0857
1988-03-22,0.0885
1988-03-23,0.0874
1988-03-24,0.0868
1988-03-25,0.0876
1988-03-28,0.0891
1988-03-29,0.0899
1988-03-30,0.0889
1988-03-31,0.0880
1988-04-04,0.0848
1988-04-05,0.0844
1988-04-06,0.0847
1988-04-07,0.0842
1988-04-08,0.0864
1988-04-11,0.0851
1988-04-12,0.0855
1988-04-13,0.0860
1988-04-14,0.0836
1988-04-15,0.0844
1988-04-18,0.0849
1988-04-19,0.0854
1988-04-20,0.0857
1988-04-21,0.0844
1988-04-22,0.0845
1988-04-25,0.0863
1988-04-26,0.0856
1988-04-27,0.0852
1988-04-28,0.0841
1988-04-29,0.0832
1988-05-02,0.0793
1988-05-03,0.0822
1988-05-04,0.0818
1988-05-05,0.0820
1988-05-06,0.0823
1988-05-09,0.0856
1988-05-10,0.0858
1988-05-11,0.0882
1988-05-12,0.0903
1988-05-13,0.0901
1988-05-16,0.0910
1988-05-17,0.0906
1988-05-18,0.0902
1988-05-19,0.0926
1988-05-20,0.0930
1988-05-23,0.0931
1988-05-24,0.0916
1988-05-25,0.0908
1988-05-26,0.0906
1988-05-27,0.0938
1988-05-31,0.0933
1988-06-01,0.0965
1988-06-02,0.0971
1988-06-03,0.0985
1988-06-06,0.1020
1988-06-07,0.1004
1988-06-08,0.0972
1988-06-09,0.0977
1988-06-10,0.0992
1988-06-13,0.0966
1988-06-14,0.0966
1988-06-15,0.0973
1988-06-16,0.0973
1988-06-17,0.0999
1988-06-20,0.1074
1988-06-21,0.1092
1988-06-22,0.1097
1988-06-23,0.1088
1988-06-24,0.1076
1988-06-27,0.1159
1988-06-28,0.1279
1988-06-29,0.1212
1988-06-30,0.1295
1988-07-01,0.1331
1988-07-05,0.1316
1988-07-06,0.1378
1988-07-07,0.1435
1988-07-08,0.1405
1988-07-11,0.1371
1988-07-12,0.1431
1988-07-13,0.1482
1988-07-14,0.1583
1988-07-15,0.1559
1988-07-18,0.1508
1988-07-19,0.1560
1988-07-20,0.1527
1988-07-21,0.1433
1988-07-22,0.1437
1988-07-25,0.1483
1988-07-26,0.1213
1988-07-27,0.1251
1988-07-28,0.1158
1988-07-29,0.1169
1988-08-01,0.1185
1988-08-02,0.1165
1988-08-03,0.1223
1988-08-04,0.1205
1988-08-05,0.1210
1988-08-08,0.1175
1988-08-09,0.1177
1988-08-10,0.1183
1988-08-11,0.1167
1988-08-12,0.1102
1988-08-15,0.1080
1988-08-16,0.1085
1988-08-17,0.1093
1988-08-18,0.1059
1988-08-19,0.1062
1988-08-22,0.1039
1988-08-23,0.1059
1988-08-24,0.1068
1988-08-25,0.1071
1988-08-26,0.1063
1988-08-29,0.1039
1988-08-30,0.1038
1988-08-31,0.1033
1988-09-01,0.1085
1988-09-02,0.1079
1988-09-06,0.1078
1988-09-07,0.1030
1988-09-08,0.1016
1988-09-09,0.1006
1988-09-12,0.0996
1988-09-13,0.1046
1988-09-14,0.1044
1988-09-15,0.1072
1988-09-16,0.1031
1988-09-19,0.0979
1988-09-20,0.0968
1988-09-21,0.0984
1988-09-22,0.1005
1988-09-23,0.1020
1988-09-26,0.0962
1988-09-27,0.0956
1988-09-28,0.0948
1988-09-29,0.0980
1988-09-30,0.0999
1988-10-03,0.0983
1988-10-04,0.0983
1988-10-05,0.0998
1988-10-06,0.0989
1988-10-07,0.1006
1988-10-10,0.0978
1988-10-11,0.0962
1988-10-12,0.1017
1988-10-13,0.1032
1988-10-14,0.1026
1988-10-17,0.1022
1988-10-18,0.1057
1988-10-19,0.1026
1988-10-20,0.1028
1988-10-21,0.1058
1988-10-24,0.1072
1988-10-25,0.1052
1988-10-26,0.1081
1988-10-27,0.1081
1988-10-28,0.1082
1988-10-31,0.1082
1988-11-01,0.1086
1988-11-02,0.1117
1988-11-03,0.1105
1988-11-04,0.1065
1988-11-07,0.1062
1988-11-08,0.1070
1988-11-09,0.1073
1988-11-10,0.1076
1988-11-11,0.1045
1988-11-14,0.1073
1988-11-15,0.1068
1988-11-16,0.1060
1988-11-17,0.1026
1988-11-18,0.1035
1988-11-21,0.1051
1988-11-22,0.1071
1988-11-23,0.1116
1988-11-25,0.1116
1988-11-28,0.1157
1988-11-29,0.1155
1988-11-30,0.1120
1988-12-01,0.1126
1988-12-02,0.1163
1988-12-05,0.1146
1988-12-06,0.1127
1988-12-07,0.1141
1988-12-08,0.1132
1988-12-09,0.1171
1988-12-12,0.1187
1988-12-13,0.1166
1988-12-14,0.1155
1988-12-15,0.1121
1988-12-16,0.1115
1988-12-19,0.1110
1988-12-20,0.1102
1988-12-21,0.1096
1988-12-22,0.1106
1988-12-23,0.1105
1988-12-27,0.1121
1988-12-28,0.1109
1988-12-29,0.1093
1988-12-30,0.1093
1989-01-03,0.1030
1989-01-04,0.1017
1989-01-05,0.1009
1989-01-06,0.1007
1989-01-09,0.0997
1989-01-10,0.1001
1989-01-11,0.0979
1989-01-12,0.0954
1989-01-13,0.0947
1989-01-16,0.0975
1989-01-17,0.0959
1989-01-18,0.0951
1989-01-19,0.0980
1989-01-20,0.0968
1989-01-23,0.0945
1989-01-24,0.0917
1989-01-25,0.0903
1989-01-26,0.0915
1989-01-27,0.0939
1989-01-30,0.0951
1989-01-31,0.0988
1989-02-01,0.1013
1989-02-02,0.1010
1989-02-03,0.0980
